run,id,phase,operation,parent_ids,hcv,scv,fitness,node_count,tree_depth,tree,canonical
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,init-i19,-1,initial,,53,2.309,124.664,7,3,(- (+ a b) (* c d)),(- (+ a b) (* c d))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g0-e0,0,elitism,init-i9,5,4.545,27.270,10,3,(if (< e h) (* f g) (+ d e)),(if (< e h) (* f g) (+ d e))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g0-i1,0,crossover,init-i5|init-i4,9,4.664,46.638,10,4,(if (> f g) (+ (* e h) a) b),(if (< g f) (+ (* e h) a) b)
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g0-i2,0,crossover,init-i5|init-i4,15,4.774,76.392,7,4,(+ (* (/ c d) e) f),(+ (* (/ c d) e) f)
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g0-i3,0,crossover,init-i4|init-i1,32,3.349,110.513,10,3,(if (< e f) (+ g h) (+ a b)),(if (< e f) (+ g h) (+ a b))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g0-i4,0,crossover,init-i11|init-i7,47,2.799,134.334,7,3,(+ (* e f) (+ g h)),(+ (* e f) (+ g h))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g0-i5,0,crossover,init-i11|init-i7,47,3.063,147.033,10,3,(if (< a b) (+ c d) (* e f)),(if (< a b) (+ c d) (* e f))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g0-i6,0,crossover,init-i4|init-i15,2,4.760,14.281,10,3,(if (< a b) (* a b) (+ f g)),(if (< a b) (* a b) (+ f g))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g0-i7,0,crossover,init-i4|init-i15,17,4.392,79.050,7,4,(+ (* (/ f g) a) b),(+ (* (/ f g) a) b)
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g0-i8,0,crossover,init-i15|init-i11,51,3.201,166.474,7,3,(+ (* e f) (/ a h)),(+ (* e f) (/ a h))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g0-i9,0,crossover,init-i15|init-i11,11,4.407,52.888,10,3,(if (< b c) (+ d g) (* f h)),(if (< b c) (+ d g) (* f h))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g0-i10,0,mutation,init-i0,7,4.807,38.453,7,4,(+ a (* b (+ c d))),(+ (* (+ c d) b) a)
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g0-i11,0,mutation,init-i3,12,4.644,60.370,9,4,(+ (* a b) (+ c (* d e))),(+ (* a b) (+ (* d e) c))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g0-i12,0,mutation,init-i5,7,4.539,36.314,14,4,(if (> e h) (+ (* f g) (* c d)) (+ f g)),(if (< h e) (+ (* c d) (* f g)) (+ f g))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g0-i13,0,crossover,init-i9|init-i7,8,4.679,42.115,10,3,(if (> f g) (+ a b) (* c d)),(if (< g f) (+ a b) (* c d))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g0-i14,0,crossover,init-i9|init-i7,58,2.264,133.574,7,3,(+ (/ f g) (- e h)),(+ (- e h) (/ f g))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g0-i15,0,crossover,init-i3|init-i16,5,4.787,28.721,14,4,(if (< (+ a b) (* c d)) (+ e f) (+ g h)),(if (< (+ a b) (* c d)) (+ e f) (+ g h))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g0-i16,0,crossover,init-i3|init-i16,4,4.883,24.414,9,4,(+ (* (+ a b) c) (- d e)),(+ (* (+ a b) c) (- d e))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g0-i17,0,mutation,init-i7,7,4.608,36.860,10,3,(if (< e f) (* a b) (+ c d)),(if (< e f) (* a b) (+ c d))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g0-i18,0,crossover,init-i9|init-i15,46,2.282,107.261,12,4,(if (> f g) (+ (* e h) d) (/ c a)),(if (< g f) (+ (* e h) d) (/ c a))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g0-i19,0,crossover,init-i9|init-i15,11,4.755,57.061,14,4,(+ (if (< a b) (* f e) (+ g d)) (* c h)),(+ (* c h) (if (< a b) (* e f) (+ d g)))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g1-e0,1,elitism,g0-i6,2,4.760,14.281,10,3,(if (< a b) (* a b) (+ f g)),(if (< a b) (* a b) (+ f g))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g1-i1,1,mutation,g0-i16,19,4.756,95.127,14,4,(if (< a b) (+ (* c d) e) (+ (- f g) h)),(if (< a b) (+ (* c d) e) (+ (- f g) h))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g1-i2,1,mutation,g0-i6,18,4.722,89.717,14,4,(if (> a b) (+ (* f g) (* c d)) (- e h)),(if (< b a) (+ (* c d) (* f g)) (- e h))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g1-i3,1,crossover,g0-e0|g0-i17,6,4.821,33.747,18,4,(if (< e f) (+ (* f g) (* a b)) (* (+ d e) (+ c d))),(if (< e f) (+ (* a b) (* f g)) (* (+ c d) (+ d e)))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g1-i4,1,crossover,g0-e0|g0-i17,12,4.606,59.875,18,4,(if (> e h) (* (+ f g) (+ a b)) (+ (* c d) (* e f))),(if (< h e) (* (+ a b) (+ f g)) (+ (* c d) (* e f)))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g1-i5,1,mutation,g0-i16,4,4.422,22.112,12,4,(if (< (+ a b) c) (* d e) (+ f g)),(if (< (+ a b) c) (* d e) (+ f g))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g1-i6,1,crossover,g0-i16|g0-i12,8,4.909,44.180,14,4,(if (< e h) (+ (* a b) (* c d)) (+ f g)),(if (< e h) (+ (* a b) (* c d)) (+ f g))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g1-i7,1,crossover,g0-i16|g0-i12,9,4.791,47.906,9,4,(+ (* (+ e f) g) (- h d)),(+ (* (+ e f) g) (- h d))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g1-i8,1,crossover,g0-e0|g0-i15,1,4.985,9.971,10,3,(if (< e h) (+ f g) (* d e)),(if (< e h) (+ f g) (* d e))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g1-i9,1,crossover,g0-e0|g0-i15,45,2.501,115.029,14,4,(if (> (+ a b) (* c d)) (- e f) (- g h)),(if (< (* c d) (+ a b)) (- e f) (- g h))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g1-i10,1,crossover,g0-i16|g0-i6,6,5.183,36.284,12,4,(if (< (+ a b) c) (* d e) (+ f g)),(if (< (+ a b) c) (* d e) (+ f g))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g1-i11,1,crossover,g0-i16|g0-i6,5,4.899,29.392,9,4,(+ (* (+ a b) f) (- g h)),(+ (* (+ a b) f) (- g h))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g1-i12,1,crossover,g0-i15|g0-i10,31,3.481,111.395,14,4,(if (< (* a b) (+ c d)) (* e f) (+ g h)),(if (< (* a b) (+ c d)) (* e f) (+ g h))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g1-i13,1,crossover,g0-i15|g0-i10,5,4.604,27.621,12,4,(+ a (if (> b c) (* d e) (+ f g))),(+ (if (< c b) (* d e) (+ f g)) a)
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g1-i14,1,crossover,g0-i16|g0-i6,8,4.900,44.100,12,4,(if (< (+ a b) c) (* d e) (+ f g)),(if (< (+ a b) c) (* d e) (+ f g))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g1-i15,1,crossover,g0-i16|g0-i6,5,4.843,29.057,9,4,(+ (* (+ a b) f) (- g h)),(+ (* (+ a b) f) (- g h))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g1-i16,1,crossover,g0-i17|g0-i16,5,4.722,28.331,12,4,(if (> c e) (+ (* a b) d) (- f g)),(if (< e c) (+ (* a b) d) (- f g))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g1-i17,1,crossover,g0-i17|g0-i16,38,3.418,133.287,9,4,(+ (/ (+ a b) c) (* d e)),(+ (* d e) (/ (+ a b) c))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g1-i18,1,crossover,g0-e0|g0-i6,4,4.650,23.248,10,3,(if (< e h) (+ f g) (* d e)),(if (< e h) (+ f g) (* d e))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g1-i19,1,mutation,g0-i16,8,4.632,41.687,12,4,(if (< (+ a b) c) (* d e) (+ f g)),(if (< (+ a b) c) (* d e) (+ f g))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g2-e0,2,elitism,g1-i8,1,4.985,9.971,10,3,(if (< e h) (+ f g) (* d e)),(if (< e h) (+ f g) (* d e))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g2-i1,2,mutation,g1-i3,36,4.331,160.242,18,4,(if (> e f) (+ (* f g) (* a b)) (* (+ d e) (+ c d))),(if (< f e) (+ (* a b) (* f g)) (* (+ c d) (+ d e)))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g2-i2,2,crossover,g1-i3|g1-e0,17,4.688,84.379,18,4,(if (< f g) (+ (* e h) (* c d)) (* (+ a b) (+ e f))),(if (< f g) (+ (* c d) (* e h)) (* (+ a b) (+ e f)))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g2-i3,2,crossover,g1-i18|g1-i13,5,4.436,26.616,10,3,(if (< e h) (* f g) (+ d e)),(if (< e h) (* f g) (+ d e))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g2-i4,2,crossover,g1-i18|g1-i13,42,3.970,170.714,10,4,(+ (if (> b c) d f) (* a e)),(+ (* a e) (if (< c b) d f))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g2-i5,2,crossover,g1-i16|g1-i8,48,2.280,111.727,12,4,(if (< c e) (+ (* a f) b) (- g d)),(if (< c e) (+ (* a f) b) (- g d))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g2-i6,2,crossover,g1-i16|g1-i8,9,4.575,45.753,12,4,(if (> e h) (* (+ d f) g) (+ c a)),(if (< h e) (* (+ d f) g) (+ a c))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g2-i7,2,crossover,g1-i16|g1-i8,5,4.670,28.020,12,4,(if (> e h) (* (+ a b) c) (+ f g)),(if (< h e) (* (+ a b) c) (+ f g))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g2-i8,2,crossover,g1-i16|g1-i8,50,1.774,90.459,12,4,(if (<= c d) (- (* e f) g) (+ a b)),(if (<= c d) (- (* e f) g) (+ a b))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g2-i9,2,crossover,g1-i5|g1-i18,44,3.128,140.761,12,4,(if (< (+ a b) c) (+ f g) (* d e)),(if (< (+ a b) c) (+ f g) (* d e))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g2-i10,2,crossover,g1-i5|g1-i18,15,4.314,69.030,10,3,(if (> e h) (* f g) (+ d e)),(if (< h e) (* f g) (+ d e))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g2-i11,2,mutation,g1-e0,16,4.977,84.609,14,4,(if (> a b) (+ (* f g) (* c d)) (- e h)),(if (< b a) (+ (* c d) (* f g)) (- e h))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g2-i12,2,crossover,g1-i8|g1-e0,7,4.781,38.245,10,3,(if (< e h) (* f g) (+ d e)),(if (< e h) (* f g) (+ d e))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g2-i13,2,crossover,g1-i8|g1-e0,23,4.591,110.173,10,3,(if (> a b) (+ a b) (* f g)),(if (< b a) (+ a b) (* f g))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g2-i14,2,crossover,g1-i14|g1-i18,43,2.933,129.055,12,4,(if (< (+ a b) c) (+ f g) (* d e)),(if (< (+ a b) c) (+ f g) (* d e))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g2-i15,2,crossover,g1-i14|g1-i18,12,4.280,55.646,10,3,(if (> e h) (* f g) (+ d e)),(if (< h e) (* f g) (+ d e))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g2-i16,2,crossover,g1-i13|g1-i8,39,2.931,117.225,12,4,(if (> b c) (+ (* d e) f) (+ g h)),(if (< c b) (+ (* d e) f) (+ g h))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g2-i17,2,crossover,g1-i13|g1-i8,9,4.647,46.469,12,4,(+ a (if (< e h) (* f g) (+ d e))),(+ (if (< e h) (* f g) (+ d e)) a)
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g2-i18,2,mutation,g1-i15,4,4.795,23.975,14,4,(if (< a b) (+ (* c d) e) (+ (* f g) h)),(if (< a b) (+ (* c d) e) (+ (* f g) h))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g2-i19,2,mutation,g1-e0,2,4.827,14.482,12,4,(if (> c e) (+ (* f g) a) (- b d)),(if (< e c) (+ (* f g) a) (- b d))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g3-e0,3,elitism,g2-e0,1,4.985,9.971,10,3,(if (< e h) (+ f g) (* d e)),(if (< e h) (+ f g) (* d e))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g3-i1,3,mutation,g2-e0,3,4.711,18.845,12,4,(if (< e h) (+ f g) (* d (+ e f))),(if (< e h) (+ f g) (* (+ e f) d))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g3-i2,3,crossover,g2-i3|g2-i17,5,5.293,31.755,10,3,(if (< e h) (* f g) (+ a e)),(if (< e h) (* f g) (+ a e))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g3-i3,3,crossover,g2-i3|g2-i17,7,4.820,38.560,12,4,(+ a (if (> e h) (* f g) (+ d e))),(+ (if (< h e) (* f g) (+ d e)) a)
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g3-i4,3,crossover,g2-i3|g2-i6,7,4.494,35.952,12,4,(if (< e h) (* (+ d f) g) (+ c a)),(if (< e h) (* (+ d f) g) (+ a c))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g3-i5,3,crossover,g2-i18|g2-e0,26,4.502,121.561,14,4,(if (< b f) (* (+ c d) e) (+ (* g h) a)),(if (< b f) (* (+ c d) e) (+ (* g h) a))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g3-i6,3,crossover,g2-i18|g2-e0,4,4.818,24.090,14,4,(if (> a h) (+ (* f g) d) (* (+ e b) c)),(if (< h a) (+ (* f g) d) (* (+ b e) c))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g3-i7,3,crossover,g2-i17|g2-i19,56,2.007,114.415,12,4,(if (> e h) (+ (* f g) a) (- b d)),(if (< h e) (+ (* f g) a) (- b d))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g3-i8,3,crossover,g2-i17|g2-i19,11,4.926,59.110,12,4,(+ a (if (< c e) (* f g) (+ d e))),(+ (if (< c e) (* f g) (+ d e)) a)
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g3-i9,3,crossover,g2-i3|g2-i12,2,4.750,14.249,14,4,(if (< e h) (+ (* f g) (* d e)) (+ d e)),(if (< e h) (+ (* d e) (* f g)) (+ d e))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g3-i10,3,crossover,g2-i3|g2-i12,6,4.663,32.638,12,4,(if (> e h) (* (+ f d) g) (+ e f)),(if (< h e) (* (+ d f) g) (+ e f))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g3-i11,3,crossover,g2-i12|g2-i7,10,4.540,49.943,12,4,(if (< e h) (* (+ d f) g) (+ a b)),(if (< e h) (* (+ d f) g) (+ a b))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g3-i12,3,crossover,g2-i12|g2-i7,57,2.171,125.907,12,4,(if (> e h) (* (- c d) f) (+ e h)),(if (< h e) (* (- c d) f) (+ e h))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g3-i13,3,mutation,g2-i8,35,3.381,121.717,14,4,(if (> a b) (* (+ c d) e) (+ f (- g h))),(if (< b a) (* (+ c d) e) (+ (- g h) f))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g3-i14,3,crossover,g2-e0|g2-i19,4,4.834,24.169,12,4,(if (< e h) (+ (* f g) a) (* d e)),(if (< e h) (+ (* f g) a) (* d e))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g3-i15,3,crossover,g2-e0|g2-i19,4,4.913,24.567,10,3,(if (> c e) (+ f g) (- b d)),(if (< e c) (+ f g) (- b d))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g3-i16,3,mutation,g2-i7,52,3.075,162.965,14,4,(if (> a b) (+ (* e f) g) (* (+ c d) h)),(if (< b a) (+ (* e f) g) (* (+ c d) h))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g3-i17,3,crossover,g2-e0|g2-i3,10,5.001,55.008,18,4,(if (< e h) (+ (* f g) (* d e)) (* (+ f g) (+ d e))),(if (< e h) (+ (* d e) (* f g)) (* (+ d e) (+ f g)))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g3-i18,3,crossover,g2-e0|g2-i3,16,4.432,75.343,18,4,(if (> e h) (+ (* f g) (* d e)) (* (+ f g) (+ d e))),(if (< h e) (+ (* d e) (* f g)) (* (+ d e) (+ f g)))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g3-i19,3,mutation,g2-i19,54,2.104,115.694,12,4,(if (< c e) (+ (* f g) a) (- b d)),(if (< c e) (+ (* f g) a) (- b d))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g4-e0,4,elitism,g3-e0,1,4.985,9.971,10,3,(if (< e h) (+ f g) (* d e)),(if (< e h) (+ f g) (* d e))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g4-i1,4,mutation,g3-i15,9,4.833,48.332,12,4,(if (> (+ c a) e) (* f g) (- b d)),(if (< e (+ a c)) (* f g) (- b d))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g4-i2,4,crossover,g3-i1|g3-i6,2,4.653,13.959,12,4,(if (< e h) (* f g) (+ d (+ e f))),(if (< e h) (* f g) (+ (+ e f) d))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g4-i3,4,crossover,g3-i1|g3-i6,15,4.166,66.653,14,4,(if (> a h) (+ f (* g d)) (* (+ e b) c)),(if (< h a) (+ (* d g) f) (* (+ b e) c))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g4-i4,4,mutation,g3-i15,46,3.803,178.732,10,3,(if (> f e) (+ c d) (- g b)),(if (< e f) (+ c d) (- g b))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g4-i5,4,crossover,g3-e0|g3-i3,6,4.854,33.978,10,3,(if (< e h) (* f g) (+ d e)),(if (< e h) (* f g) (+ d e))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g4-i6,4,mutation,g3-i14,3,4.837,19.350,14,4,(if (< e h) (+ (* f g) a) (* d (+ e f))),(if (< e h) (+ (* f g) a) (* (+ e f) d))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g4-i7,4,crossover,g3-i6|g3-i9,35,3.869,139.276,14,4,(if (< a h) (+ (* f g) d) (* (+ e b) c)),(if (< a h) (+ (* f g) d) (* (+ b e) c))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g4-i8,4,crossover,g3-i6|g3-i9,14,4.306,64.588,14,4,(if (> e h) (+ (* f g) (* d e)) (+ d e)),(if (< h e) (+ (* d e) (* f g)) (+ d e))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g4-i9,4,crossover,g3-e0|g3-i9,2,4.648,13.944,14,4,(if (< e h) (+ (* f g) (* d e)) (* d e)),(if (< e h) (+ (* d e) (* f g)) (* d e))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g4-i10,4,crossover,g3-e0|g3-i9,18,4.251,80.772,12,4,(if (< e h) (* (+ f g) d) (+ d e)),(if (< e h) (* (+ f g) d) (+ d e))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g4-i11,4,crossover,g3-e0|g3-i8,3,4.616,18.466,10,3,(if (< e h) (* f g) (+ d e)),(if (< e h) (* f g) (+ d e))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g4-i12,4,crossover,g3-e0|g3-i8,12,4.786,62.221,10,4,(+ (if (< c e) (* f g) d) a),(+ (if (< c e) (* f g) d) a)
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g4-i13,4,crossover,g3-i14|g3-i10,7,4.472,35.774,12,4,(if (< e h) (* (+ f d) g) (+ e f)),(if (< e h) (* (+ d f) g) (+ e f))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g4-i14,4,crossover,g3-i14|g3-i10,48,2.966,145.313,12,4,(if (> e h) (+ (* f g) a) (* d e)),(if (< h e) (+ (* f g) a) (* d e))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g4-i15,4,crossover,g3-i9|g3-i15,13,4.554,63.757,16,4,(if (> f e) (* (+ d c) g) (+ (* b e) (* a h))),(if (< e f) (* (+ c d) g) (+ (* a h) (* b e)))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g4-i16,4,crossover,g3-i9|g3-i15,0,5.934,5.934,18,4,(if (< d h) (+ (- f g) (* c e)) (- (+ a b) (* e g))),(if (< d h) (+ (* c e) (- f g)) (- (+ a b) (* e g)))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g4-i17,4,mutation,g3-i6,3,4.704,18.818,14,4,(if (> b h) (+ (* f g) d) (* (+ e a) c)),(if (< h b) (+ (* f g) d) (* (+ a e) c))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g4-i18,4,crossover,g3-i1|g3-i14,4,5.304,26.520,14,4,(if (< e h) (+ (* f g) a) (* d (+ e f))),(if (< e h) (+ (* f g) a) (* (+ e f) d))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g4-i19,4,crossover,g3-i1|g3-i14,14,4.375,65.621,14,4,(if (< e h) (* (+ f g) d) (+ d (* e f))),(if (< e h) (* (+ f g) d) (+ (* e f) d))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g5-e0,5,elitism,g4-i16,0,5.934,5.934,18,4,(if (< d h) (+ (- f g) (* c e)) (- (+ a b) (* e g))),(if (< d h) (+ (* c e) (- f g)) (- (+ a b) (* e g)))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g5-i1,5,mutation,g4-i9,6,4.499,31.494,16,4,(if (< e h) (+ (* f g) (* d e)) (* d (+ e f))),(if (< e h) (+ (* d e) (* f g)) (* (+ e f) d))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g5-i2,5,crossover,g4-i18|g4-i17,13,4.409,61.720,14,4,(if (> e h) (* (+ f g) d) (+ (* b c) a)),(if (< h e) (* (+ f g) d) (+ (* b c) a))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g5-i3,5,crossover,g4-i18|g4-i17,60,2.565,156.436,14,4,(if (< f g) (+ (* e h) b) (* (+ c d) a)),(if (< f g) (+ (* e h) b) (* (+ c d) a))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g5-i4,5,mutation,g4-i2,42,3.081,132.492,14,4,(if (> c h) (+ (* d e) f) (- g (+ a b))),(if (< h c) (+ (* d e) f) (- g (+ a b)))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g5-i5,5,crossover,g4-i17|g4-i16,11,5.140,61.684,14,4,(if (> f h) (+ (* c g) d) (* (+ e a) b)),(if (< h f) (+ (* c g) d) (* (+ a e) b))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g5-i6,5,crossover,g4-i17|g4-i16,1,5.392,10.785,18,4,(if (< c h) (+ (- f g) (* d e)) (- (+ a b) (* e g))),(if (< c h) (+ (* d e) (- f g)) (- (+ a b) (* e g)))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g5-i7,5,crossover,g4-i11|g4-i17,3,4.629,18.517,14,4,(if (< e h) (+ (* f g) d) (* (+ e a) c)),(if (< e h) (+ (* f g) d) (* (+ a e) c))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g5-i8,5,crossover,g4-i11|g4-i17,2,5.127,15.381,10,3,(if (> b h) (* f g) (+ d e)),(if (< h b) (* f g) (+ d e))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g5-i9,5,crossover,g4-i2|g4-i9,3,4.644,18.575,16,4,(if (< e h) (+ (* f g) (* d e)) (+ d (+ e f))),(if (< e h) (+ (* d e) (* f g)) (+ (+ e f) d))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g5-i10,5,crossover,g4-i2|g4-i9,9,4.503,45.026,14,4,(if (< e h) (* (+ f d) g) (* d (+ e f))),(if (< e h) (* (+ d f) g) (* (+ e f) d))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g5-i11,5,crossover,g4-i16|g4-i6,9,4.824,48.245,18,4,(if (< d h) (+ (* c e) (- f g)) (* (+ a b) (+ e g))),(if (< d h) (+ (* c e) (- f g)) (* (+ a b) (+ e g)))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g5-i12,5,mutation,g4-i16,46,2.845,133.710,18,4,(if (> d h) (+ (- f g) (* c e)) (- (+ a b) (* e g))),(if (< h d) (+ (* c e) (- f g)) (- (+ a b) (* e g)))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g5-i13,5,crossover,g4-i11|g4-i16,4,5.099,25.494,10,3,(if (< e h) (+ f g) (* d e)),(if (< e h) (+ f g) (* d e))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g5-i14,5,crossover,g4-i11|g4-i16,43,3.291,144.792,12,4,(if (> d h) (- (* c e) f) (+ a b)),(if (< h d) (- (* c e) f) (+ a b))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g5-i15,5,crossover,g4-i2|g4-e0,7,4.384,35.070,12,4,(if (< e h) (* f d) (+ d (+ e f))),(if (< e h) (* d f) (+ (+ e f) d))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g5-i16,5,crossover,g4-i2|g4-e0,10,4.428,48.713,12,4,(if (> e h) (+ f g) (* d (+ e f))),(if (< h e) (+ f g) (* (+ e f) d))
results/temperature/T_0.8/car-f-92-20260831T171116Z-seed1001,g5-i17,5,mutation,g4-i16,49,3.319,165.935,18,4,(if (> d h) (+ (- f g) (* c e)) (- (+ a b) (* e g))),(if (< h d) (+ (* c e) (- f g)) (- (+ a b) (* e g)))
